NAME	earlytrophozoite	latering	latetrophozoite	earlyschizont	earlyring	lateschizont	gametocyte(developing)	gametocyte(female)	gametocyte(male)
PF3D7_0410700	110.0323033	1	282.470509	459.7990711	1	1117.706879	212.6050128	218.9234823	1131.119473
PF3D7_0410800	148.5760428	1	326.2563553	504.762148	1	909.2362072	202.9581692	125.3346114	565.8568772
PF3D7_0411300	1	1	89.36830372	1	1	1	83.41126894	1	1
PF3D7_0411400	257.3550003	125.9831027	1	1	1	1	200.1262058	1	176.7611963
PF3D7_0411700	1	1	1	1	1	1	1	1711.800071	1
PF3D7_0412000	1	1	158.7829408	84.52763528	1	1	84.72844668	1	76.98363333
PF3D7_0412100	104.5945976	1	150.5745528	1	1	1	77.8279781	1	80.15716939
PF3D7_0412200	97.80060665	1	1	1	1	1	1	1	1
PF3D7_0412300	1	1	93.05368971	136.0804413	1	1	1	1	1
PF3D7_0413700	302.5083311	1	410.9687006	160.1686328	1	1	275.7306384	123.1069718	1
PF3D7_0414100	330.849843	1	1	1	1	202.9173403	248.3778936	114.4061534	422.1774365
PF3D7_0414300	71.82152418	1	61.52644852	1	1	1	1	1	1
PF3D7_0414500	1	1	1	1	1	1	156.0021996	1	982.803822
PF3D7_0414600	59.54711793	1	230.1126905	366.9688936	1	319.3189581	115.0068043	240.6279169	49.76515388
PF3D7_0414800	1	1	1	1	213.2458506	117.0603742	1	1	1
PF3D7_0414900	1	1	1	1	671.9328365	679.8606835	1	1	1
PF3D7_0415600	88.03898323	1	1	1	1	1	1	1	1
PF3D7_0415700	111.6421087	1	262.8803193	79.78494252	159.5376149	258.4772768	93.38444489	1	1
PF3D7_0415800	1	1	1	1	623.2655362	934.8228412	1	160.9754581	1
PF3D7_0416200	1	109.0794367	68.055132	1	458.2446264	167.8881705	156.755727	1	1
PF3D7_0416400	242.2881062	1	657.421351	647.0189762	1	134.6771454	151.094856	218.4378029	1
PF3D7_0416700	1	1	120.4477227	137.1084067	1	1	1	1	1
PF3D7_0417000	1	1	1	1	1	1	1	367.6356897	1
PF3D7_0417600	1	1	1	1	1	1	104.0593171	118.2217737	694.9640365
PF3D7_0417700	1	1	1	85.26627732	1	1	143.3442866	155.4916354	405.0637193
PF3D7_0417900	1	1	1	1	1	1	135.2330607	173.0511943	624.1064834
PF3D7_0418200	179.9940425	203.3674377	99.70302227	1	1	1	1	1	100.9574369
PF3D7_0418500	1	1	62.08247263	1	1	1	1	1	1
PF3D7_0418600	1	1	1	1	2157.187972	3161.368484	133.5940626	1	1
PF3D7_0418800	1	1	1	1	1	1	1	1217.395203	1
PF3D7_0418900	85.39856982	1	101.9787633	1	1	1	373.7066587	227.1252456	288.6865945
PF3D7_0419000	1	1	1	1	1	1	1	121.7304968	654.9047793
PF3D7_0419300	1	1	133.6957018	96.69956289	1	1	83.57698993	81.66556372	1
PF3D7_0419400	1	1	248.2868724	627.299275	1	1	1	1	1
PF3D7_0419500	1	1	67.63642001	156.895414	1	1	1	1	1
PF3D7_0419700	1	1	1	893.8482807	1	1655.666171	130.0935309	186.7062399	127.5795558
PF3D7_0419800	346.4577556	445.3761396	92.04287997	1	1	1	265.1748914	46.93573001	91.73641139
PF3D7_0420200	1	1	1	1	1	1	1	74.5880501	1
PF3D7_0420300	609.8839862	490.9259066	570.8832789	440.388885	16052.36024	3015.226844	600.9957962	236.613916	427.0625803
PF3D7_0420400	105.3314125	1	100.0184394	1	1	1	191.6070449	1	1
PF3D7_0420500	1	1	1	74.38046812	1	213.5875039	1	128.5206597	400.1194884
PF3D7_0421300	1	1	1	1	1	1	1	98.90432329	1
PF3D7_0421700	1	1	1	1	1	1	1	159.2560258	1916.510624
PF3D7_0421800	1	1	1	1	1	1	1	82.44672014	1
PF3D7_0421900	1	1	1	1	1	1	1	2867.983507	1
PF3D7_0422000	1	1	1	1	1	1	232.375475	131.1838228	1
PF3D7_0422300	1	1	1	1	1	1	415.0418511	379.4449694	1819.131493
PF3D7_0422700	108.8666261	104.5703599	58.72935889	1	1	1	1	1	1
PF3D7_0422800	1	1	166.8618527	237.7225457	1	1	91.15569607	90.32270538	1
PF3D7_0422900	1	1	1	1	218.0538533	1	1	176.3994837	129.5043571
PF3D7_0423000	1	1	85.99543045	102.8306028	1	1	91.24946404	151.2198657	1
PF3D7_0423300	1	1	1	681.1766319	1	1819.648894	121.1733779	912.4610331	439.4351863
PF3D7_0423400	1	1	1	633.561184	1	1925.623498	1	1	1
PF3D7_0423500	1	1	114.0410526	547.9329492	1	669.5221456	81.92922565	149.7746375	92.85371027
PF3D7_0423700	1148.890218	1	395.7104888	1567.105136	1	782.2219344	33136.84283	241.9384456	573.712749
PF3D7_0423800	1	1	1	1	131.2621319	118.3850604	1	1	1
PF3D7_0423900	1	1	1	1	271.0852364	1	1	1	1
PF3D7_0424100	1	1	1	1	2527.903353	1186.031389	1	1	1
PF3D7_0424200	1	1	1	1	4298.575142	515.4336661	1	1	1
PF3D7_0424400	1	1	1	1	127.9595359	1	1	1	1
PF3D7_0424500	265.3576858	926.6856332	136.2133962	1	1217.197028	1	1	1	1
PF3D7_0424600	789.5910493	2600.649983	264.850379	208.9919132	4459.211438	205.7791556	254.4698918	117.2932386	207.0728921
PF3D7_0424700	284.1125254	845.714091	1	1	294.1931431	1	1	1	1
PF3D7_0424900	1	382.4509422	1	1	1	1	1	1	1
PF3D7_0500800	7102.536966	997.6157398	5333.036607	1543.739397	244.6595715	321.4870513	620.4864596	1	281.909293
PF3D7_0500900	1	1	1	77.0606996	1	125.9809566	1	1	1
PF3D7_0501000	915.0017292	533.8643761	210.5098032	1	1	1	184.7884378	1	1
PF3D7_0501200	826.3164585	190.2801033	203.5432976	1	1	1	74.65357187	1	1
PF3D7_0501300	495.7093008	3866.246364	125.607808	150.3521491	1157.411028	192.4077656	156.2804356	1	99.09215505
PF3D7_0501400	537.235992	3798.836329	183.2914147	303.7100734	1899.230556	269.7501087	243.9634186	74.87042294	179.2440353
PF3D7_0501500	1	1	1	876.7831741	1	1094.28197	1	1	1
PF3D7_0501600	1	1	1	699.6610037	1	1086.986717	1	1	1
PF3D7_0501700	1	1	1	1	1	1	1	1	241.1618308
PF3D7_0501900	1	1	75.26579687	1	1	1	1	1	1
PF3D7_0502300	1	1	1	1	1	1	1	2315.447537	1
PF3D7_0502400	247.1963194	1533.239727	1	1	1078.060599	1	271.0027901	81.29365558	122.7121069
PF3D7_0502500	1	1	1	1	1	1	1	1	61.4422478
PF3D7_0502600	64.22973343	1	1	1	1	1	1	1	567.9887016
PF3D7_0503100	234.7469885	1	267.8171548	88.84150206	1	1	1	1	92.8424746
PF3D7_0503200	1	1	187.076018	164.7927718	1	1	119.4207322	361.693188	869.7534284
PF3D7_0503400	657.3801671	73.93561893	1063.878168	1397.031421	2851.723635	1214.682325	883.0038568	989.1435411	206.5878996
PF3D7_0503600	1	1	1	1	1594.195724	797.0399051	1	1	1
PF3D7_0503900	1	1	86.15490472	1	1	1	1	1	1
PF3D7_0504000	442.6598092	97.15645696	487.3756888	82.72268093	1	1	282.9697676	1	1
PF3D7_0504200	186.5846786	1	174.5163944	244.3512523	1	238.3152469	209.330427	137.6588251	1
PF3D7_0504300	1	1	1	1	1	1	1	113.2163922	198.1643393
PF3D7_0504500	1	1	1	1	1	1	1	1213.92938	1
PF3D7_0504600	1	1	1	53.9859027	1	1	1	1	64.64768344
PF3D7_0504700	1	1	139.4528164	1	1	1	446.3764485	494.227335	861.956108
PF3D7_0504800	614.3184223	1	1768.781431	2283.518138	1	171.4031591	803.9955537	542.2889154	843.6172867
PF3D7_0504900	75.640175	1	261.2085133	238.6228543	1	1	115.3376193	1489.371561	157.1424135
PF3D7_0505000	212.6907637	420.4877561	153.6376187	1	1	1	401.5274469	109.3600608	262.7830632
PF3D7_0505200	1	1	1	1	89.78169161	80.70261928	1	1	1
PF3D7_0505300	1	1	1	1	197.9349233	1	1	1	1
PF3D7_0505400	75.95514874	1	295.3466634	338.1723985	1	1	150.5891973	109.7792394	280.1583779
PF3D7_0505800	85.86313147	1	90.37735398	1	1	1	1	1	1
PF3D7_0506200	1	1	1	1	1	1	1	106.7588697	47.99244458
PF3D7_0506400	1	1	1	1	1	1	1	423.6166483	1
PF3D7_0506700	143.4134669	1	199.8318674	180.5271371	1	1	104.2456604	1	1
PF3D7_0506900	1	1	143.2445757	1260.43979	1	924.6373472	1	492.4465684	1
PF3D7_0507000	76.52950782	1	1	1	1	1	1	1	69.36607755
PF3D7_0507200	1	1	225.8123299	919.185837	190.6630506	405.5437661	1	134.8956114	1
PF3D7_0507300	1	1	1	1	798.5083833	245.9963643	1	1	127.5401143
PF3D7_0507400	1	1	1	1	911.2235312	199.0803198	1	1	1
PF3D7_0507500	1	1	1	1	148.4863649	1147.457833	1	1	1
PF3D7_0508000	1	1	82.80925689	265.4781724	1	125.0254517	1	78.84458166	1
PF3D7_0508100	1	1	436.6306639	1690.408301	1	401.7017124	100.5466928	416.2670438	336.2316811
PF3D7_0508200	1	1	1	1	1	1	141.7861855	62.29523035	1
PF3D7_0508300	152.8857561	1	126.4021315	1	1	1	94.64156067	1	1
PF3D7_0508400	1	1	1	1	1	1	1	1	479.6617722
PF3D7_0508500	87.47175552	1	150.8093939	813.8636451	1	856.7297969	143.5516721	1	106.6055065
PF3D7_0508600	1	1	1	221.4487323	1	100.0314298	1	90.03761855	1
PF3D7_0508800	1	1	73.45085289	124.5308716	1	1	1	1	1
PF3D7_0508900	162.5444099	1	1107.326983	4425.125965	1	3290.768015	233.1144045	626.0988202	1205.494828
PF3D7_0509100	493.6581034	1	974.8997457	510.484148	1	1	230.5735594	126.0432102	710.9876059
PF3D7_0509200	1	1	1	1	1	1	1	201.323892	443.2795139
PF3D7_0509300	85.25984233	1	1	1	1	1	151.5174182	1	83.66066987
PF3D7_0509700	1	1	1	1	1	1	1	1775.190603	1
PF3D7_0509900	1	1	82.87825249	1	1	1	1	1	1
PF3D7_0510400	80.54190177	1	1	1	1	1	1	1	1
PF3D7_0510700	1	1	1	1	1	1	1	753.9392207	1
PF3D7_0510800	1	1	1	1	1	1	1	227.8799894	293.6624411
PF3D7_0511100	1	1	1	1	1	1	1	75.0600345	1
PF3D7_0511200	314.4813207	1	1244.47119	956.5067459	1	59.80085838	1	550.3669083	261.8660437
PF3D7_0511600	1	1	1	588.4170493	1	692.6014135	1	1	1
PF3D7_0511900	95.25973915	1	1	1	1	1	168.6532707	1	1
PF3D7_0512200	72.70754385	1	1	1	1	1	1	122.1278433	1
PF3D7_0512300	123.6233914	1	102.5193206	1	1	1	109.0693149	1	1
PF3D7_0512700	372.6458075	173.4927228	80.264441	1	1	1	217.2968717	1	1
PF3D7_0512900	161.983276	1	257.9585729	74.80102762	1	1	102.0014419	73.9292548	1
PF3D7_0513000	1	1	44.89129091	1	1	1	1	796.2249044	1
PF3D7_0513100	1	1	85.13004921	202.8711618	1	83.07929108	1	322.2562541	1
PF3D7_0513300	548.9373024	85.50809958	311.8422699	68.36635871	1	1	189.967731	62.46429021	1
PF3D7_0513700	1	1	1	1	1	1	166.2782692	560.4965713	63.18291746
PF3D7_0513800	100.9893698	1	187.4922207	1	1	1	116.6964983	249.1147	1
PF3D7_0513900	1	1	1	1	1	1	92.43860434	1	1
PF3D7_0514000	1	1	1	1	1	1	1	365.5887989	107.7271211
PF3D7_0514500	1	1	1	1	1	1	1	1003.408699	62.23336504
PF3D7_0514700	1	1	1	1	1	1	1	82.10989812	1044.566004
PF3D7_0515200	1	1	173.3745274	83.81264198	1	1	1	143.634229	1
PF3D7_0515400	1	1	1	84.21650481	192.524283	1233.890722	1	909.3103606	84.22539466
PF3D7_0515500	1	1	1	1	1	1	1	363.6305247	411.1544857
PF3D7_0515600	1	1	1	1	1	1	164.1033568	404.6610779	433.0934936
PF3D7_0515700	1	1	191.2343506	962.2822176	1	913.8869605	244.0567248	242.3896158	115.58151
PF3D7_0516000	196.6269736	1	1	1	1	1	235.5392239	125.1069465	1
PF3D7_0516200	1	185.9480344	45.90089661	1	1	1	1	1	1
PF3D7_0516300	96.42670876	1	1	1	1	1	1	71.11690456	1
PF3D7_0516400	105.6201592	1	75.11374038	76.35461091	1	100.5671283	1	229.4659042	1
PF3D7_0516500	1	1	1	1	1	1	1	57.74115571	1
PF3D7_0516700	101.7404454	243.2431516	295.7001529	515.564152	149.408381	1044.27392	181.2672625	1	234.7503527
PF3D7_0516800	170.1689021	1	867.3586034	1095.161429	1	1	315.2710029	556.7075345	340.9062636
PF3D7_0517100	163.0153491	252.00786	74.88786854	1	132.1364735	1	123.1120567	63.40464746	1
PF3D7_0517200	1	500.6455447	1	1	210.6908035	1	1	57.8903915	85.68527833
PF3D7_0517500	1	1	1	1	1	1	112.3092841	481.9172681	70.06249782
PF3D7_0517600	1	1	1	1	1	64.53326996	109.5619719	394.367641	1
PF3D7_0517800	1	1	1	1	1	1	1	604.7081526	101.6820655
PF3D7_0517900	1	1	219.856938	486.3502752	1	1	139.2586961	248.3225924	259.3437975
PF3D7_0518200	1	1	313.1489771	467.5698936	1	118.5917471	149.2503384	303.5375039	1
PF3D7_0518300	114.8166329	1	90.01143025	62.68193143	1	1	1	1	1
PF3D7_0518400	1	1	1	1	1	1	1	1	519.7776932
PF3D7_0518700	1	1	1	1	1	1	290.0541367	346.8413701	832.0735375
PF3D7_0518800	1	1	1	1	1	1	1	3196.871276	95.97561105
PF3D7_0519000	83.53055103	1	1	1	1	1	76.37422096	1	1
PF3D7_0519200	1	1	70.65049309	1	1	1	1	329.0281775	144.9459093
PF3D7_0519300	1	1	90.59722323	1	1	1	1	59.65519819	1
PF3D7_0519600	235.8192786	143.7206505	208.0009615	1	1	1	112.6657082	1	1
PF3D7_0519800	194.7484265	245.8858684	147.0033731	1	1	1	127.3685836	91.96830698	241.363082
PF3D7_0520100	168.366298	168.6308785	102.8033403	1	1	1	131.6178412	1	181.70679
PF3D7_0520200	157.8756844	1	124.8603089	1	1	1	1	1	1
PF3D7_0520600	234.8182312	358.3085847	67.70532066	1	1	1	97.28166745	1	107.2917728
PF3D7_0520900	1176.469759	466.4988785	1657.103353	698.8928451	1	69.14681213	324.2149689	1	1
PF3D7_0521100	1	1	1	1	1	1	1	1	345.3833623
PF3D7_0521200	1	1	71.22435977	1	1	1	1	126.2411109	108.5984427
PF3D7_0521500	172.3786154	1	81.33693718	1	1	1	1	1	1
PF3D7_0521700	114.8988813	1	1	1	1	1	1	1	50.37809361
PF3D7_0521800	1	1	1	90.56088607	1	1	1	55.10056318	98.91547036
PF3D7_0521900	1	1	1	1	1	1	106.4540174	226.3294028	1436.251707
PF3D7_0522100	1	1	1	119.3757367	1	417.230827	110.7907395	127.981643	119.0093951
PF3D7_0522300	131.971318	190.7339053	1	1	1	1	144.7618619	1	1
PF3D7_0522400	200.5373645	1	667.1311164	2951.10443	204.7579876	5279.543842	1976.238264	1461.959438	1526.089276
PF3D7_0522500	119.6439769	1	140.3473735	80.08110726	1	1	100.0161561	1	1
PF3D7_0522600	1	1	1	242.5120233	1	233.2142759	1	1	93.80780772
PF3D7_0522900	1	1	1	1	1	1	178.0085715	320.7320433	197.5756676
PF3D7_0523000	577.8497579	1219.68106	273.0368834	172.5284201	1422.220872	173.2017076	352.8244161	182.7377223	147.4096538
PF3D7_0523200	169.3753517	129.929493	71.94751492	1	1	1	118.8974602	1	123.6048601
PF3D7_0523500	1	1	1	1	1	1	1	1	205.0788735
PF3D7_0523700	104.1849804	1	82.74483734	1	1	1	159.9430564	534.1948496	107.3687295
PF3D7_0523800	1	1	1	1	1	1	1	1	67.66585046
PF3D7_0524000	342.9485944	663.4238262	382.3866847	245.1098458	406.77997	1	260.0608118	1	164.5163847
PF3D7_0524400	1	167.3820997	1	1	1	1	68.61799818	63.08334068	1
PF3D7_0524800	1	1	1	1	1	94.69463815	154.6792253	145.36503	119.647452
PF3D7_0524900	136.9930517	215.0389826	1	1	1	1	154.9018436	94.47012737	88.12963635
PF3D7_0525100	309.0734325	768.4857055	355.047404	135.0524985	1593.458387	314.8594793	183.8816508	173.5400954	1
PF3D7_0525300	1	1	1	1	271.8572883	169.5047873	1	333.3842182	1
PF3D7_0525800	1	1	1	1	3312.391696	2377.43957	1	1	1
PF3D7_0525900	1	1	1	1	1	1	1	667.1202757	1
PF3D7_0527400	1	96.67419437	1	1	83.73757513	1	103.8973557	96.12572574	1
PF3D7_0527900	275.9070421	317.8104714	157.0394714	1	1	1	312.9722898	1	87.20772445
PF3D7_0528300	1	1	1	102.7210551	1	295.3944831	1	1	1
PF3D7_0528400	1	1	1	196.1102782	1	366.4443893	1	69.11969536	1
PF3D7_0528600	118.6081628	320.6325656	127.8888439	1	80.09407605	1	189.8431003	228.3440355	1
PF3D7_0528800	244.314057	435.8035447	61.50454789	1	206.5060816	1	274.7343413	91.22785726	96.30445567
PF3D7_0528900	1	1	1	1	1	1	1	1968.746899	155.3973231
PF3D7_0529100	217.3659901	1	253.5645825	146.7920898	1	1	93.92841805	83.74775674	1
PF3D7_0529200	1	1	1	1	1	1	98.63479665	1	1
PF3D7_0529300	106.4504692	1	123.8924242	1	1	1	111.8006877	82.60036075	1
PF3D7_0529400_1	1	1	1	67.69870538	1	1	1	1	1
PF3D7_0529700	1	1	1	1	1	1	156.41651	1	1
PF3D7_0530000	241.949642	1	242.8053796	1	131.3758891	1	233.1421113	120.5012484	57.68973062
PF3D7_0530100	1	1	1	1	106.920861	1	1	1	1
PF3D7_0530300	1	1	301.8615355	542.4466514	1	163.7375972	259.166266	210.4585254	224.528424
PF3D7_0530400	96.76384471	1	1	1	1	1	244.8205723	100.326188	146.3907661
PF3D7_0530500	1	1	1	1	1	1	1	71.61415843	96.40179619
PF3D7_0530800	1	1	1	1	1	1	1	1061.264802	1
PF3D7_0530900	1	1	145.0211134	1005.61799	1	414.4264906	109.7730129	376.0769964	133.9635578
PF3D7_0531100	1	1	252.1050973	801.8338344	1	194.2899063	1	231.0132504	331.3274236
PF3D7_0531200	87.73900047	1	1	1	1	1	172.0935699	74.78453278	107.2283348
PF3D7_0532100	7862.127129	3078.286275	3528.944646	654.6151041	2084.831851	276.8433479	899.4621891	1	119.1226989
PF3D7_0532300	998.8778207	2445.994894	228.3881874	1	193.4136209	1	1	1	1
PF3D7_0532400	422.8538261	510.55483	169.1117758	1	1	1	1	1	1
PF3D7_0532500	1	1	89.46756013	1	1	1	1	1	1
PF3D7_0601100	1	92.7798624	1	1	1	1	1	1	1
PF3D7_0601200	308.8302676	1	1	1	1	1	1	1	1
PF3D7_0601600	1	1	1	1	1	1	1	112.1506712	1
PF3D7_0601900	400.681002	363.5208124	58.95000634	1	1	1	1	1	1
PF3D7_0602000	1	1	1	1	1	1	180.208628	277.4638311	610.2184319
PF3D7_0602100	158.689058	253.8404005	1	1	1	1	266.9914522	102.7830187	164.1862634
PF3D7_0602400	503.2816453	1	397.4508973	105.3970726	1	1	179.6760355	1	1
PF3D7_0602700	1	1	1	1	1	1	1	218.5944302	1
PF3D7_0602800	1	182.1363419	1	1	1	1	121.3144246	1	1
PF3D7_0602900	1	158.9996787	103.6505303	222.8024772	1	208.5688878	102.184689	152.7996776	1
PF3D7_0603200	110.6923699	1	114.7382115	1	1	1	1	1	1
PF3D7_0603300	271.1208795	1	62.83876544	1	1	1	134.5870272	1	1
PF3D7_0603600	1	1	91.07583493	132.4619644	1	1	868.0199751	732.5332758	1153.023732
PF3D7_0603700	1	1	70.100798	1	1	1	133.9518635	1	1
PF3D7_0603800	1	1	317.6718669	1152.913593	1	209.1023779	140.5074183	1	186.4979413
PF3D7_0603900	1	1	1	1	1	1	83.18784523	150.8691811	612.0959456
PF3D7_0604100	1	1	449.2069364	3302.079719	1	877.1462134	103.2082484	1	179.1838578
PF3D7_0604200	99.75708896	1	1	1	1	1	1	1	1
PF3D7_0604400	1	1	1	1	1	1	1	678.7704807	1
PF3D7_0604600	114.2494969	1	1	1	1	1	124.6408663	1	118.5333045
PF3D7_0604700	172.5217519	1	215.3055055	61.69065137	1	1	135.0039727	1	52.31112247
PF3D7_0604800	1	1	1	1	1	1	208.4985959	147.7107245	195.1568798
PF3D7_0605000	85.52742633	1	1	1	1	1	1	1	1
PF3D7_0605300	1	1	1	1	1	1	1	1	79.88342762
PF3D7_0605400	1	1	1	1	1	1	1	1	201.3267099
PF3D7_0605500	1	1	1	1	1	1	1	86.77328546	1
PF3D7_0605600	1	1	1	1	1	1	88.37923835	302.1040362	1014.175947
PF3D7_0605900	127.3668642	292.9217411	1	1	412.083727	1	1	78.18919399	1
PF3D7_0606200	1	1	1	1	1	1	1	59.89873697	1
PF3D7_0606300	1	1	1	1	1	106.5887606	1	204.0537262	51.37722684
PF3D7_0606400	1	1	1	1	1	1	1	577.0982749	1
PF3D7_0606500	120.1790177	269.3442038	133.3066839	1	1	1	166.541936	1	1
PF3D7_0606800	84.91860911	1	228.1849084	212.1903384	1	1	70.29186658	1	1
PF3D7_0606900	368.1598371	126.7689542	118.4428811	1	1	1	291.3941855	186.4963196	1
PF3D7_0607100	1	1	1	1	1	1	1	157.0434515	551.215695
PF3D7_0607300	1	1	1	1	1	1	239.9097936	107.358812	197.6914459
PF3D7_0607500	1	1	1	1	1	1	63.44185882	1	91.44722487
PF3D7_0607600	1	1	209.1797099	346.7644819	1	1	102.9019465	1	197.5744882
PF3D7_0607700	1	1	552.5279086	2032.564247	1	234.4725057	1	2691.837178	508.7126417
PF3D7_0607800	1	1	1	1	162.9579435	1	128.356601	1	64.24137508
PF3D7_0607900	253.4439228	1	130.1905669	1	609.6980365	1	394.3985673	172.352051	959.2269817
PF3D7_0608000	173.859522	1	106.7569178	1	1	1	118.7261929	161.0102125	1
PF3D7_0608200	74.05565158	1	1	1	1	1	1	1	1
PF3D7_0608400	1	1	1	1	1	1	1	57.52005632	1
PF3D7_0608500	248.3658126	1	152.5760336	118.9934116	1	1	174.4566546	1	1
PF3D7_0608600	107.2564265	1	67.9560067	83.42209998	1	1	86.86804096	1134.761633	1185.387238
PF3D7_0608700	553.4321986	503.1122463	164.8495036	1	1	1	470.9892727	173.7237413	221.8208857
PF3D7_0608900	1	1	186.000657	168.7053746	1	1	78.65514736	1	76.79540781
PF3D7_0609100	1	1	1	1	1	1	1	662.9266463	1
PF3D7_0609200	1	114.2014792	1	1	1	1	123.1072591	1	87.4007497
PF3D7_0609500	1	1	1	1	1	1	1	1	167.802595
PF3D7_0609600	1	1	1	146.8607242	1	1	1	144.5267899	133.4537184
PF3D7_0610500	1	118.5093337	1	1	1	1	1	1	1
PF3D7_0610600	1	1	71.53046689	73.61378882	1	1	1	1	47.43219955
PF3D7_0610700	72.82777486	120.5247575	1	1	1	1	138.7219757	1	1
PF3D7_0610800	261.356555	351.3999051	102.6486139	1	209.0265217	1	257.0435289	1	123.6571554
PF3D7_0611000	1	1	67.70615934	70.91232498	1	1	1	364.2293096	1
PF3D7_0611400	138.8946653	170.1269553	97.77730222	1	1	1	147.7488654	1	85.25352024
PF3D7_0611500	1	1	1	1	1	1	1	173.6620426	1
PF3D7_0611600	1	134.478503	389.4086854	1081.31605	1	137.1601495	1	1203.679558	1
PF3D7_0611900	1	1	1	1	1	1	71.89288446	197.9240612	1
PF3D7_0612100	372.5727799	288.4166815	139.3329042	72.10802721	1	1	152.9311806	1	1
PF3D7_0612200	224.8604576	1	934.9902421	1370.203781	1	265.7381491	364.7937609	945.2262056	215.1970577
PF3D7_0612500	1	1	1	1	1	1	1	737.6537788	74.7547505
PF3D7_0612600	191.0850173	101.4738769	62.91694279	101.1176768	1	163.4062999	161.1001714	1	1
PF3D7_0612700	1	1	319.5768683	679.0699709	155.1774263	1462.903497	51.62752823	123.927098	1
PF3D7_0612800	1	1	1	1	1	1	1	178.2204894	80.69508315
PF3D7_0613100	1	1	1	1	1	111.0332284	1	1	1
PF3D7_0613300	1	1	1	273.3905578	1	1330.591113	1	1	1
PF3D7_0613600	1	1	1	106.5899976	235.4876449	767.7130202	131.7547516	267.4685081	69.48995548
PF3D7_0613800	496.1531314	1	2909.670454	7250.289499	1	1197.36931	994.5645234	258.1397644	481.8449236
PF3D7_0613900	1	1	1	139.9158514	1710.706468	5748.778154	1	1	86.3386009
PF3D7_0614000	209.3244932	1	262.2941199	87.65483956	922.8035162	259.6700902	205.3462606	1	115.1443102
PF3D7_0614100	1	1	157.8910495	572.6865603	1	229.3206392	147.0997615	218.3293532	159.9153786
PF3D7_0614400	64.2601296	168.8298259	1	1	1	1	105.5144043	65.34177011	1
PF3D7_0614600	1	1	1	1	1	239.3690904	227.6723024	227.8480638	599.8453131
PF3D7_0614700	1	1	1	1	1	504.9515155	130.524095	219.1310517	296.8914611
PF3D7_0614800	346.4970816	1	156.8606481	1	1	1	217.7887283	204.8137594	77.55314097
PF3D7_0615000	92.38252898	279.358146	1	1	1	1	1	254.393817	1
PF3D7_0615100	1	1	1	1	1	1	65.83399	103.4112863	47.1777684
PF3D7_0615200	1	1	1	1	1	1	1	843.1539936	171.2565569
PF3D7_0615700	124.4504576	1	1	88.00548594	1	1	78.6251777	1	75.71140597
PF3D7_0616100	89.17138605	1	1	1	1	1	51.17287512	49.61163338	1
PF3D7_0616500	1	1	1	1	1	1	1	328.0868311	1
PF3D7_0616600	93.02799083	1	165.7196128	182.4969643	1	1	127.1838827	216.9014009	1
PF3D7_0616700	1	1	1	1	1	1	58.57453537	85.78582186	328.4917085
PF3D7_0618000	1	1	1	131.4411445	1	4599.513947	1	1	1
PF3D7_0618100	183.065409	1	81.00881367	1	1	249.3176425	132.4344685	110.4656028	258.2653616
PF3D7_0618200	200.8485705	224.1426479	122.3093226	1	1	1	117.757267	72.03537113	92.55411647
PF3D7_0618500	1	1	1	1	1	1	1	203.8404506	1
PF3D7_0619300	310.9105711	1	489.3080753	245.2907401	1	1	277.0182575	415.170401	3537.216124
PF3D7_0619500	397.2457517	305.3828379	336.9515242	117.7477107	1	1	203.2967411	1	1
PF3D7_0619600	83.98399263	1	48.95804767	1	1	1	153.9921802	1	73.00318927
PF3D7_0619700	1	1	207.9861891	535.033105	1	1	187.0014447	395.0953316	322.5309636
PF3D7_0619900	145.9482721	204.6700249	120.0503625	95.02335822	1	1	85.33654258	1	1
PF3D7_0620100	1	1	1	1	1	1	105.6905001	64.84592266	1
PF3D7_0620300	1	1	1	1	1	277.4941229	1	1	90.62148269
PF3D7_0620400	1	1	1	214.8199355	1	1108.197389	1	1	1
PF3D7_0620600	1	1	1	1	1	1	1	1	1342.114767
PF3D7_0620700	1	1	144.699903	372.8563574	1	425.8947052	227.5074577	1113.269366	87.1776553
PF3D7_0621100	1	1	84.45498603	535.7119985	1	593.1198368	82.87909817	336.6523486	73.92442152
PF3D7_0621200	773.7294108	469.3927434	1	1	1	1	376.0324529	107.8357343	114.0064207
PF3D7_0621300	537.1863969	1202.785734	160.2861005	1	273.6049342	70.09086073	324.825969	110.8968598	171.9449044
PF3D7_0621350	1	1	1	1	1	70.19448873	1	91.07238426	1
PF3D7_0621400	1	1	1	1	1	104.4524944	1	1522.516417	1
PF3D7_0621800	324.9766271	158.9308542	1	1	1	1	130.1594819	1	1
PF3D7_0622000	163.4641536	1	66.4921572	1	1	1	111.2296571	1	58.98262789
PF3D7_0622100	1	1	1	121.2907223	1	1	1	319.6885539	136.9331251
PF3D7_0622300	1	1	1	1	1	1	189.3888066	98.73680875	155.8781425
PF3D7_0622400	94.16449296	1	69.01472445	1	1	1	124.9968442	1	1
PF3D7_0622500	1	1	1	1	1	1	1	87.03881752	1
