genesymbols	earlytrophozoite	latering	latetrophozoite	earlyschizont	earlyring	lateschizont	gametocyte(developing)	gametocyte(female)	gametocyte(male)
PF3D7.0530300	1	1	301.861535450331	542.446651423052	1	163.7375972428	259.166265979697	210.458525414583	224.528424005877
PF3D7.0530400	96.7638447052062	1	1	1	1	1	244.82057228226	100.326188012106	146.39076612437
PF3D7.0530500	1	1	1	1	1	1	1	71.6141584340414	96.4017961930939
PF3D7.0530600	195.503623877579	100.950954836317	71.1582075418331	1	1	1	106.652985601413	1	136.318825915045
PF3D7.0530700	327.295939283031	217.992445129575	77.1619995810847	1	1	1	217.632630246717	108.575720509403	181.785644724842
PF3D7.0530750	1	1	1	1	1	1	1	1	1
PF3D7.0530800	1	1	1	1	1	1	1	1061.26480214723	1
PF3D7.0530900	1	1	145.021113372513	1005.61799002979	1	414.426490552044	109.773012885775	376.076996394963	133.963557787958
PF3D7.0531000	68.8605445278416	106.793383560744	113.622650269312	140.748875926892	1	1	163.491949045888	104.154296041995	107.911216547469
PF3D7.0531100	1	1	252.105097342165	801.833834359567	1	194.289906277097	1	231.013250368119	331.327423643734
PF3D7.0531200	87.7390004715586	1	1	1	1	1	172.093569903766	74.7845327836316	107.228334790751
PF3D7.0531300	71.5619377121821	1	1	145.070818911455	1	123.886539846945	175.322319885924	64.349501506073	62.2303382731777
PF3D7.0531400	206.342086330473	206.201956460442	133.116397821431	1	1	1	248.105880322601	86.7791444812195	122.089620516293
PF3D7.0532100	7862.12712947055	3078.2862754273	3528.94464587986	654.615104118192	2084.83185142224	276.843347877267	899.46218908502	1	119.122698883529
PF3D7.0532200	1	1	1	1	1	1	1	1	1
PF3D7.0532300	998.877820709263	2445.99489423592	228.388187380683	1	193.413620866049	1	1	1	1
PF3D7.0532400	422.853826141325	510.554829971403	169.11177579203	1	1	1	1	1	1
PF3D7.0532500	1	1	89.467560131286	1	1	1	1	1	1
PF3D7.0532600	1	1	1	1	1	1	1	1	1
PF3D7.0532900	1	1	1	1	1	1	1	1	1
PF3D7.0600200	1	1	1	1	1	1	1	1	1
PF3D7.0600300	1	1	1	1	1	1	1	1	1
PF3D7.0600400	1	1	1	1	1	1	1	1	1
PF3D7.0600500	1	1	1	1	1	1	1	1	1
PF3D7.0600600	1	1	1	1	1	1	1	1	1
PF3D7.0600700	1	1	1	1	1	1	1	1	1
PF3D7.0601000	1	1	1	1	1	1	1	1	1
PF3D7.0601100	1	92.7798624021109	1	1	1	1	1	1	1
PF3D7.0601200	308.830267594591	1	1	1	1	1	1	1	1
PF3D7.0601500	1	1	1	1	1	1	1	1	1
PF3D7.0601600	1	1	1	1	1	1	1	112.150671162036	1
PF3D7.0601900	400.68100201775	363.520812409033	58.9500063361804	1	1	1	1	1	1
PF3D7.0602000	1	1	1	1	1	1	180.20862798203	277.463831080255	610.218431911963
PF3D7.0602100	158.689058010012	253.840400460578	1	1	1	1	266.991452237186	102.783018733265	164.186263413957
PF3D7.0602200	211.069098540908	122.818198242881	41.6450030022326	1	1	1	240.198023159294	79.9772497119933	90.8832467988137
PF3D7.0602300	1	1	1	1	1	1	1	1	1
PF3D7.0602400	503.281645278455	1	397.450897326255	105.397072569934	1	1	179.676035545907	1	1
PF3D7.0602500	1	1	1	1	1	1	1	1	1
PF3D7.0602600	88.6040822956104	331.492667804386	145.425872151678	106.729683425845	101.272811784991	1	184.492148151248	120.04185579664	157.316652936653
PF3D7.0602700	1	1	1	1	1	1	1	218.594430222568	1
PF3D7.0602800	1	182.136341861987	1	1	1	1	121.314424603021	1	1
PF3D7.0602900	1	158.999678718667	103.650530321844	222.802477155253	1	208.568887811016	102.184689016504	152.799677631093	1
PF3D7.0603000	1	134.189105551368	146.114311603432	120.617456077107	1	153.853994310916	133.995612317875	148.36857236558	194.723179264987
PF3D7.0603100	1	1	108.03271632451	53.878539690719	1	1	127.433162608906	262.273377279885	235.568461710381
PF3D7.0603200	110.692369916337	1	114.738211465951	1	1	1	1	1	1
PF3D7.0603300	271.120879496091	1	62.8387654428942	1	1	1	134.587027210658	1	1
PF3D7.0603400	454.050440368742	253.144613289475	342.433251407954	95.0785378148504	105.048223556964	1	357.103515226019	193.498797070201	250.329214416753
PF3D7.0603500	1	1	1	1	1	1	1	1	1
PF3D7.0603600	1	1	91.0758349276539	132.461964438309	1	1	868.01997512197	732.533275788462	1153.02373161985
PF3D7.0603700	1	1	70.1007980011838	1	1	1	133.951863459078	1	1
PF3D7.0603800	1	1	317.671866885586	1152.91359321473	1	209.102377860159	140.507418260779	1	186.497941267654
PF3D7.0603900	1	1	1	1	1	1	83.1878452272461	150.869181097224	612.095945565223
PF3D7.0604000	79.5817892942969	1	1	1	1	1	82.6573683313783	110.873342834983	159.928148084642
PF3D7.0604100	1	1	449.206936430733	3302.07971874878	1	877.146213439156	103.208248430591	1	179.183857756479
PF3D7.0604200	99.7570889590094	1	1	1	1	1	1	1	1
PF3D7.0604300	133.799026153364	133.759425376047	135.902042820186	151.522269229422	1	1	117.97564523956	1	106.083626130741
PF3D7.0604400	1	1	1	1	1	1	1	678.770480726875	1
PF3D7.0604500	1294.772566708	2466.49367802551	1147.12089089041	884.298548394222	2086.73055251546	453.367887766019	1083.11413579752	516.351994019446	920.296364525209
PF3D7.0604600	114.249496915309	1	1	1	1	1	124.640866270675	1	118.533304460828
PF3D7.0604700	172.52175187328	1	215.305505472927	61.6906513741913	1	1	135.003972729563	1	52.3111224722543
PF3D7.0604800	1	1	1	1	1	1	208.498595900752	147.710724475029	195.156879816717
PF3D7.0604900	1	1	1	1	1	1	1	1	1
PF3D7.0605000	85.5274263276265	1	1	1	1	1	1	1	1
PF3D7.0605100	1	151.713067084286	108.143799306208	99.6276999801147	75.8218195686888	120.944089689342	176.973864843616	76.8883018823775	176.884921351727
PF3D7.0605200	121.241591563199	1	168.036549093865	139.913095222456	1	1	116.748529292027	177.536202448426	137.087822146693
PF3D7.0605300	1	1	1	1	1	1	1	1	79.8834276200392
PF3D7.0605400	1	1	1	1	1	1	1	1	201.326709912236
PF3D7.0605500	1	1	1	1	1	1	1	86.7732854556242	1
PF3D7.0605600	1	1	1	1	1	1	88.3792383507226	302.10403621466	1014.17594650288
PF3D7.0605700	1	1	1	1	1	1	1	1	1
PF3D7.0605800	828.004528179617	710.014400564451	1296.29673532286	483.339013751555	586.87269172987	86.5660018316225	682.522728383694	174.637447618764	240.847134391323
PF3D7.0605900	127.366864196069	292.921741143361	1	1	412.083727000285	1	1	78.1891939914854	1
PF3D7.0606000	288.84117294616	1360.17907909068	240.323761648303	311.590784795482	970.777430357665	330.232525309511	266.537450136421	122.297921096644	322.902642630724
PF3D7.0606100	408.344581355513	701.658295477159	204.243004420959	109.434397169354	376.932304769688	162.828113613018	492.242317740489	184.08435573621	418.975886611512
PF3D7.0606200	1	1	1	1	1	1	1	59.898736970476	1
PF3D7.0606300	1	1	1	1	1	106.588760589901	1	204.053726199116	51.3772268416091
PF3D7.0606400	1	1	1	1	1	1	1	577.09827488737	1
PF3D7.0606500	120.179017711711	269.344203773332	133.306683880544	1	1	1	166.541935950129	1	1
PF3D7.0606600	490.727346193162	1263.1537226659	232.344216089421	242.151249482736	753.716025490353	133.315258791543	681.525760884736	264.91570418064	494.622179987345
PF3D7.0606700	283.76123055402	483.332368242484	431.502325736779	513.521015018153	164.486611336234	115.946195261686	383.39038048797	218.82535726952	265.328521335147
PF3D7.0606800	84.91860910992	1	228.184908419112	212.19033843061	1	1	70.2918665780911	1	1
PF3D7.0606900	368.159837117213	126.768954229771	118.442881074333	1	1	1	291.394185462407	186.496319588549	1
PF3D7.0607000	1005.30299107726	1000.87938830824	569.189234604947	316.924131380082	320.457448563026	223.077134257173	746.306375109338	120.336655646423	220.484985123233
PF3D7.0607100	1	1	1	1	1	1	1	157.043451478561	551.215694959907
PF3D7.0607200	103.35840930113	1	168.368628153167	1	1	1	249.642994586015	228.334744452077	346.099139063623
PF3D7.0607300	1	1	1	1	1	1	239.909793641292	107.358811988639	197.69144586059
PF3D7.0607400	208.204534433695	106.807357944551	170.226219286289	53.2282882137521	1	1	312.317512573506	151.697696562851	310.406057329907
PF3D7.0607500	1	1	1	1	1	1	63.4418588200704	1	91.4472248696118
PF3D7.0607600	1	1	209.179709888469	346.764481919161	1	1	102.901946548018	1	197.574488209013
PF3D7.0607700	1	1	552.527908640693	2032.56424664379	1	234.472505665948	1	2691.83717798494	508.71264174042
PF3D7.0607800	1	1	1	1	162.957943489258	1	128.356601036115	1	64.2413750800068
PF3D7.0607900	253.443922767098	1	130.190566896999	1	609.698036548684	1	394.398567288462	172.352051040806	959.226981721171
PF3D7.0608000	173.85952200007	1	106.75691778106	1	1	1	118.726192872978	161.010212516643	1
PF3D7.0608100	568.865640437082	153.129048764593	829.82749563609	232.634878110131	1	1	432.426455031473	121.308804510696	262.471840863222
PF3D7.0608200	74.0556515797333	1	1	1	1	1	1	1	1
PF3D7.0608300	477.914021252761	1	214.666312911589	113.829280406788	1	1	503.884536875489	302.005734323998	184.472223382868
PF3D7.0608310	1	1	1	1	1	1	1	1	1
PF3D7.0608400	1	1	1	1	1	1	1	57.5200563195891	1
PF3D7.0608500	248.36581258644	1	152.576033647298	118.9934116306	1	1	174.456654585669	1	1
PF3D7.0608600	107.256426515914	1	67.9560066998015	83.4220999807799	1	1	86.8680409583343	1134.76163266587	1185.38723761322
PF3D7.0608700	553.432198603423	503.112246318111	164.849503579831	1	1	1	470.989272669662	173.723741348893	221.820885662179
PF3D7.0608800	5380.82216624887	917.052299095017	3624.28869006142	1524.35329438901	157.568624809882	215.220968155652	1855.67214346503	2055.83297926982	432.403345629776
PF3D7.0608900	1	1	186.000657028061	168.705374595697	1	1	78.6551473581657	1	76.7954078079448
PF3D7.0609000	1621.03072230072	1026.90722720249	1840.81945017407	1618.27573530941	413.379928229061	770.560049057757	1680.39536953792	887.253337188566	1413.83248245887
PF3D7.0609100	1	1	1	1	1	1	1	662.926646291325	1
PF3D7.0609200	1	114.201479173529	1	1	1	1	123.10725910157	1	87.4007497039873
PF3D7.0609300	109.781504609792	1	121.698103109918	82.862407160154	1	1	261.663354148458	610.214806571212	171.078942884203
PF3D7.0609400	133.828400053443	1	90.9830215216357	1	1	1	250.72755082513	124.102248864553	187.226437878548
PF3D7.0609500	1	1	1	1	1	1	1	1	167.80259495605
PF3D7.0609600	1	1	1	146.860724186417	1	1	1	144.526789853954	133.453718402253
PF3D7.0609700	478.875097148296	1755.18272177927	103.85845291216	450.076755589922	1289.33642401619	1346.18042725867	452.673536584282	331.613704795242	445.888528799026
PF3D7.0609800	1	1	1	1	1	1	1	1	1
PF3D7.0609900	128.752746739067	261.364141968799	72.9923918737729	229.374262212647	1	233.168046499747	197.494215896361	120.801896538187	181.885759786454
PF3D7.0610000	104.838252072443	1	104.894278460477	1	1	1	88.5983182555869	56.9156869927331	1
PF3D7.0610100	289.219567560434	331.382775475594	205.092092817958	83.142411103325	1	86.2555809336702	170.683017090381	161.610233422829	127.811878095479
PF3D7.0610200	374.473800178199	317.052207710764	232.65410431585	92.1394071553353	1	1	308.013256095357	192.876630135327	276.949892888208
PF3D7.0610400	2381.14466571988	431.595032477081	4851.21621990843	8928.38780444846	370.114208430826	9839.97291009747	1865.65472491523	1746.95929967158	446.693564853881
PF3D7.0610500	1	118.509333746588	1	1	1	1	1	1	1
PF3D7.0610600	1	1	71.5304668852371	73.6137888189193	1	1	1	1	47.4321995526752
PF3D7.0610700	72.8277748564833	120.524757546566	1	1	1	1	138.72197568378	1	1
PF3D7.0610800	261.356554958471	351.399905121312	102.648613850287	1	209.026521689164	1	257.043528865213	1	123.657155434114
PF3D7.0610900	362.833260130175	846.497182686204	425.04114178722	161.427914728119	602.662714691907	234.079136776351	520.849852981031	396.039244170264	565.245689260686
PF3D7.0611000	1	1	67.7061593383984	70.9123249752166	1	1	1	364.22930957623	1
PF3D7.0611100	1	1	1	1	1	1	1	1	1
PF3D7.0611200	177.011011840419	1	184.998545229348	1	1	1	213.245943222069	130.474782997223	88.7134596122697
PF3D7.0611300	1	1	1	1	1	1	1	1	1
PF3D7.0611400	138.894665336138	170.126955273602	97.7773022156532	1	1	1	147.748865422054	1	85.253520241428
PF3D7.0611500	1	1	1	1	1	1	1	173.662042571602	1
PF3D7.0611600	1	134.478503032549	389.40868535184	1081.31605018558	1	137.160149521327	1	1203.67955815102	1
PF3D7.0611700	1	1	1	1	1	1	1	1	1
PF3D7.0611800	731.81419608294	405.862334693164	391.82558802994	419.20471028936	1652.37359214872	315.195930523033	1184.73715360076	993.174845819042	395.108070180005
PF3D7.0611900	1	1	1	1	1	1	71.8928844608784	197.924061203393	1
PF3D7.0612000	1	1	1	1	1	1	1	1	1
PF3D7.0612100	372.572779893858	288.416681488575	139.332904227103	72.1080272074012	1	1	152.93118057169	1	1
PF3D7.0612200	224.860457590976	1	934.990242053917	1370.20378118189	1	265.738149083723	364.793760850265	945.226205636246	215.197057670567
PF3D7.0612300	1	1	1	1	1	1	1	1	1
PF3D7.0612400	1	1	1	1	1	1	1	1	1
PF3D7.0612500	1	1	1	1	1	1	1	737.653778816209	74.7547504971545
PF3D7.0612600	191.085017299127	101.473876898773	62.9169427911651	101.11767682266	1	163.406299875745	161.100171398263	1	1
PF3D7.0612700	1	1	319.57686828303	679.069970906793	155.177426339462	1462.90349723147	51.6275282334006	123.927098003444	1
PF3D7.0612800	1	1	1	1	1	1	1	178.220489381569	80.695083148505
PF3D7.0612900	145.14517388126	167.574480112484	62.7432286120571	1	1	1	94.0435645043316	132.361083056047	61.7755872066281
PF3D7.0613000.1	1	1	1	1	1	1	1	1	1
PF3D7.0613000.2	1	1	1	1	1	1	1	1	1
PF3D7.0613000.3	1	1	1	1	1	1	1	1	1
PF3D7.0613100	1	1	1	1	1	111.033228446464	1	1	1
PF3D7.0613200	1	1	1	1	1	1	1	1	1
PF3D7.0613300	1	1	1	273.390557772897	1	1330.59111316192	1	1	1
PF3D7.0613400	104.460149787915	1	142.631146740209	225.813429830931	1	99.995032663992	76.4213124651457	124.798555110204	1
PF3D7.0613500	130.288837073067	1	147.073412720315	128.531296961683	1	1	184.137636694458	245.394786130811	162.716980921269
PF3D7.0613600	1	1	1	106.589997573543	235.487644934553	767.713020150704	131.754751586344	267.46850812513	69.4899554777853
PF3D7.0613700	212.942390702659	1	294.596483775019	418.535322142361	1	89.4620103194569	197.68265345536	314.482964819622	95.3155945299522
PF3D7.0613800	496.153131405165	1	2909.67045445445	7250.28949934304	1	1197.36930983444	994.564523427627	258.13976439241	481.844923562572
PF3D7.0613900	1	1	1	139.915851350814	1710.70646838692	5748.77815356128	1	1	86.3386009001953
PF3D7.0614000	209.324493207933	1	262.294119901636	87.6548395614176	922.803516173764	259.670090186772	205.346260565649	1	115.144310167963
PF3D7.0614100	1	1	157.891049535537	572.686560298625	1	229.320639220855	147.099761530429	218.329353222087	159.915378632348
PF3D7.0614200	135.144182146457	153.079364583745	70.0140321188609	1	1	1	218.097228837112	110.817880148678	93.976754599776
PF3D7.0614300	285.896040252808	149.956669395408	562.077488967557	478.367062851049	1	113.221022014157	240.56704997016	62.8702641474931	113.8720263565
PF3D7.0614400	64.2601296042719	168.82982585394	1	1	1	1	105.514404297453	65.3417701072655	1
PF3D7.0614500	1663.84318778522	1533.14768220926	812.368739773734	241.388707521757	143.10670987126	1	668.290466222258	217.686356202116	141.432306757588
PF3D7.0614600	1	1	1	1	1	239.369090428904	227.672302408951	227.848063837344	599.845313124119
PF3D7.0614700	1	1	1	1	1	504.951515460834	130.524095020125	219.131051710329	296.891461069456
PF3D7.0614800	346.497081605992	1	156.860648130802	1	1	1	217.788728344103	204.813759393407	77.5531409703918
PF3D7.0614900	188.821494612895	1	558.845513968884	568.685979261349	1	225.470244710056	185.58021586172	371.66867494445	439.417625592665
PF3D7.0615000	92.3825289836423	279.358145958703	1	1	1	1	1	254.393817032022	1
PF3D7.0615100	1	1	1	1	1	1	65.8339900047015	103.411286270641	47.1777684048292
PF3D7.0615200	1	1	1	1	1	1	1	843.153993627705	171.256556915662
PF3D7.0615300	228.259298214382	1	345.898400323529	119.547843595424	1	1	351.493358540472	328.187301482654	198.984781966673
PF3D7.0615400	873.697644474341	698.813652870875	1354.99085976926	910.278872503311	196.757454754064	152.788532547149	1213.05505850824	385.056790124208	1220.91895219208
PF3D7.0615500	52.2478744853068	1	202.933747178753	176.731629791798	1	1	153.676767662753	109.987763254638	407.720771060072
PF3D7.0615600	472.591446181853	503.657865403296	274.588778472424	189.757597925011	153.681611488235	98.2423122668125	504.946267368715	155.886603294686	412.171762148343
PF3D7.0615700	124.45045763769	1	1	88.0054859398049	1	1	78.6251776963442	1	75.711405966714
PF3D7.0615800	101.842102803682	1	179.735089888111	108.102884184465	1	1	134.796375733945	1	55.0786069843998
PF3D7.0615900	362.019933591808	1	435.322447819264	192.53500888923	1	119.492163922427	415.835762518535	435.878639589388	482.523860444816
PF3D7.0616000	1	1	1	1	1	1	1	1	1
PF3D7.0616100	89.1713860463278	1	1	1	1	1	51.1728751222168	49.6116333775914	1
PF3D7.0616200	360.477105864837	1	476.080009504037	394.240677008131	1	244.838640615766	385.282774483726	428.136535276323	386.010054276643
PF3D7.0616300	135.96206109464	153.46189360631	126.744381185374	1	1	1	173.052098883378	147.069718825238	139.137240084391
PF3D7.0616400	172.397865883063	94.9286604461366	248.224497067028	71.3524222801454	1	1	225.436587040245	1	94.4205100603023
PF3D7.0616500	1	1	1	1	1	1	1	328.086831093528	1
PF3D7.0616600	93.027990834201	1	165.719612769723	182.496964285387	1	1	127.18388270496	216.901400890806	1
PF3D7.0616700	1	1	1	1	1	1	58.5745353700205	85.7858218552191	328.491708484101
PF3D7.0616800	131.963253137466	1	182.049344785903	46.0971544368299	1	1	138.113709161353	64.6437970150197	104.783470922426
PF3D7.0616900	327.391351447328	287.012195142056	294.055162572724	121.808451936782	1	1	346.892778895181	179.643911436425	195.426178029415
PF3D7.0617000	1	1	1	1	1	1	1	1	1
PF3D7.0617100	223.651708072422	320.680603210626	112.319059178333	98.991184210725	260.530583017355	410.765378959732	236.925206048438	123.325262629715	206.885661822782
PF3D7.0617200	664.939671192521	521.333686729064	528.835850414683	200.582233829446	137.855390587112	118.574764429161	199.946945410834	133.708234673214	236.580028599081
PF3D7.0617300	1	1	1	1	1	1	1	1	1
PF3D7.0617400	1	1	1	1	1	1	1	1	1
PF3D7.0617600	1	1	1	1	1	1	1	1	1
PF3D7.0617700	1	1	1	1	1	1	1	1	1
PF3D7.0617800	10951.5153128823	1559.13196659279	19637.2278613696	34326.4917156917	2201.12429922971	44253.2479479738	8577.32158953992	8831.85741749958	3432.91263368637
PF3D7.0617900	3968.20157033258	1162.61141593424	6711.83209367068	7753.33171125396	3942.89488506855	9965.99315006686	4952.23370754493	8943.24283507635	453.35079043871
PF3D7.0618000	1	1	1	131.441144506974	1	4599.51394714174	1	1	1
PF3D7.0618100	183.065408957149	1	81.0088136666954	1	1	249.317642548337	132.43446850884	110.465602842907	258.265361574211
PF3D7.0618200	200.848570458877	224.142647882149	122.309322617057	1	1	1	117.757267004474	72.0353711283689	92.5541164681923
PF3D7.0618300	663.838164445526	635.831677140364	324.842406198757	105.364247965444	157.241154183179	1	285.103684254805	91.2982185429599	53.1960735723982
PF3D7.0618400	1	1	1	1	1	1	1	1	1
PF3D7.0618500	1	1	1	1	1	1	1	203.840450582819	1
PF3D7.0618600	1	1	1	1	1	1	1	1	1
PF3D7.0618700	215.328935952294	125.038655068313	231.287481748078	72.2810554062183	1	1	179.818779206099	180.222034473762	85.1384736857218
PF3D7.0618800	144.418989495181	1	149.75761952128	118.181140112559	1	1	193.217471684727	142.156342787497	447.916495281957
PF3D7.0618900.1	1	1	1	1	1	1	1	1	1
PF3D7.0619000.1	1	1	1	1	1	1	1	1	1
PF3D7.0619000.2	1	1	1	1	1	1	1	1	1
PF3D7.0619100	1	1	1	1	1	1	1	1	1
PF3D7.0619200	151.245718755028	343.721758727382	196.341800674764	193.476564635027	177.456002666406	119.681156371641	129.001039061789	97.7992563264539	138.356936725203
PF3D7.0619300	310.910571063358	1	489.308075291991	245.290740052877	1	1	277.018257453386	415.170401024042	3537.21612378154
PF3D7.0619400	480.305182216424	117.69885787711	466.586242584102	451.760135694758	1	124.52481789786	540.903036468777	100.490090020187	321.694599022028
PF3D7.0619500	397.245751684322	305.382837902226	336.951524198698	117.747710735331	1	1	203.296741144845	1	1
PF3D7.0619600	83.9839926276317	1	48.958047668796	1	1	1	153.992180198283	1	73.0031892692435
PF3D7.0619700	1	1	207.98618913889	535.033104993258	1	1	187.001444677952	395.095331633647	322.530963615807
PF3D7.0619800	276.520291271131	1	467.009574266258	138.530013792664	89.5333285888755	108.178140564419	162.300257875591	1	153.522419866142
PF3D7.0619900	145.948272138752	204.67002485098	120.050362525677	95.0233582164613	1	1	85.3365425781247	1	1
PF3D7.0620000	1	1	1	1	1	1	1	1	1
PF3D7.0620100	1	1	1	1	1	1	105.690500112021	64.8459226554508	1
PF3D7.0620200	1	1	1	1	1	1	1	1	1
PF3D7.0620300	1	1	1	1	1	277.49412289558	1	1	90.6214826854524
PF3D7.0620400	1	1	1	214.819935542243	1	1108.19738918925	1	1	1
PF3D7.0620500	203.223810255224	224.079949959889	184.473413855399	1	1	227.175321610446	203.070432829546	110.507919591759	75.3667566806763
PF3D7.0620600	1	1	1	1	1	1	1	1	1342.11476748349
PF3D7.0620700	1	1	144.699903031513	372.856357386978	1	425.894705199278	227.507457677328	1113.26936597615	87.177655295867
PF3D7.0621000	409.70026400739	165.221701384857	286.607847205086	105.521399281874	1	1	155.936213177013	114.963134577865	192.736577567891
PF3D7.0621100	1	1	84.4549860250962	535.711998466742	1	593.119836785622	82.8790981742567	336.6523485655	73.9244215184265
PF3D7.0621200	773.729410780792	469.392743395552	1	1	1	1	376.032452867364	107.835734267062	114.006420702507
PF3D7.0621300	537.186396899051	1202.78573405841	160.286100468826	1	273.60493424459	70.0908607275997	324.825969046922	110.896859752805	171.944904383842
PF3D7.0621350	1	1	1	1	1	70.194488732314	1	91.0723842607878	1
PF3D7.0621400	1	1	1	1	1	104.452494423562	1	1522.51641663926	1
PF3D7.0621500	114.089517475579	1	235.508630917842	203.298432248909	1	1	243.307182125448	124.309145989954	280.547626809403
PF3D7.0621700	228.338214665098	1	129.864490696645	1	1	1	308.735003815141	173.02980977839	372.941443678919
PF3D7.0621800	324.976627054018	158.930854205741	1	1	1	1	130.159481881078	1	1
PF3D7.0621900	481.340460617107	584.148995773761	374.973024529132	214.808205685702	282.639583049414	1	340.181864158828	136.341933211459	256.677900650805
PF3D7.0622000	163.46415355158	1	66.4921572044598	1	1	1	111.229657093297	1	58.9826278919832
PF3D7.0622100	1	1	1	121.290722308451	1	1	1	319.688553919101	136.933125072406
PF3D7.0622200	279.673448234899	360.163060119264	212.028091063842	1	137.231885713111	1	209.509980947789	114.931482933331	87.1722104852752
PF3D7.0622300	1	1	1	1	1	1	189.38880656991	98.7368087500243	155.878142492854
PF3D7.0622400	94.164492963437	1	69.0147244477106	1	1	1	124.996844201966	1	1
PF3D7.0622500	1	1	1	1	1	1	1	87.0388175234374	1
PF3D7.0622600	1	1	1	90.6972180156765	1	1	1	1	1
PF3D7.0622700	1	1	1	1	1	1	113.243306239152	1	1
PF3D7.0622800	443.917969950779	470.579950883634	453.371260359598	228.670773881891	99.8082252467148	1	275.755665453152	110.005033402368	325.019901726807
PF3D7.0622900	377.085131783611	1938.98853799549	321.9038850881	313.290918569487	2366.32164023344	584.821001904882	559.980714203812	190.54496102486	476.547169112052
PF3D7.0623000	162.224762899745	1	194.346353855275	56.5206631315406	1	1	1	1	58.0301862153864
PF3D7.0623100	343.748133653715	363.220792197079	217.029484659798	96.0889670573977	89.0874166757246	1	278.756105636061	98.3445473869151	221.584365884801
PF3D7.0623200	1	1	1	1	1	1	1	1	1
PF3D7.0623300	1	1	103.466094581619	1	1	1	1	1	1
PF3D7.0623400	1	1	1	1	1	1	1	74.1441087946651	1
PF3D7.0623500	1	1	1	1	1	1	1	1	1
PF3D7.0623600	1	1	1	1	1	1	87.1161419579203	1	1
PF3D7.0623700	87.6383132689176	98.8352832325379	117.056820385039	1	95.1521083861342	1	132.988912489319	98.2892433142527	81.134539573403
PF3D7.0623800	455.398854998561	3076.27776474481	177.344550216383	215.425845295571	6230.13127044481	317.502950743441	531.229518415268	185.550670233135	350.938681311081
PF3D7.0623900	96.6222887293826	124.146172315025	1	1	1	1	103.078505550163	72.499523382702	498.028999199802
PF3D7.0624000	229.869931761241	1	162.697378960437	88.7589837442909	1	1	127.345989639166	85.791682361093	42.4562304509571
PF3D7.0624100	1	1	135.092136732703	62.8595953488429	1	1	1	257.112777170184	1
PF3D7.0624200	84.540810247256	1	104.845524969894	116.099797423819	1	1	216.109429334561	487.030111749205	161.490845922606
PF3D7.0624300	1	1	1	1	1	1	1	1207.85299280945	73.7980592444476
PF3D7.0624400	333.887220015453	1	376.185781223468	175.952658774497	1	1	340.240744776393	148.043378486917	533.453484542589
PF3D7.0624500	1	1	78.0326511587273	141.667191777781	1	67.6704642312254	1	263.09616737621	1
PF3D7.0624600	1172.6917823889	1941.17211732052	1962.34646742219	2767.47833873818	1451.0800887648	1852.06924726962	1220.17304275148	438.137362830733	2559.5080927158
PF3D7.0624700	1	1	68.3200276063204	1	1	1	1	1	1
PF3D7.0624800	1	1	1	1	1	1	1	1	90.7411142866365
PF3D7.0624900	1	1	1	1	1	1	172.778142838891	202.100146803754	1279.57770723741
PF3D7.0625000.1	1	1	1	1	1	1	1	1	1
PF3D7.0625000.2	1	1	1	1	1	1	1	1	1
PF3D7.0625100	1	1	1	1	1	1	1	359.158798281789	1
PF3D7.0625200	95.3510505609015	1	139.992984657276	107.001996688843	1	1	1	139.382389576509	77.0083459577976
PF3D7.0625300	462.880364643474	1	740.168581346929	695.41500260865	1	1	278.675263485724	70.0874473528877	81.0221684667001
PF3D7.0625400	108.897983417122	265.754162192825	1	1	963.532162751693	166.020818018256	1	1	1
PF3D7.0625500	1	104.440325758744	89.9104660501743	1	73.7277410896244	1	140.107419652895	1	1
PF3D7.0625600	1	192.321581237446	1	1	1	1	101.249224545883	85.4377714033343	1
PF3D7.0625700	1	1	1	1	1	1	1	78.0198811249469	1
PF3D7.0625800	1	1	106.254714653704	1	1	1	115.429905474064	68.9096852256154	1
PF3D7.0625900	1	1	1	1	1	1	1	1	1
PF3D7.0626000	155.263772713865	109.506060308716	151.896606162051	100.445099186593	1	124.353314193968	124.028032348365	177.622209368509	1
PF3D7.0626100	98.2946047039679	1	1	1	1	1	1	1	1
PF3D7.0626200	155.008832779897	181.010734690369	62.1546836389408	1	1	1	91.9350484922088	1	1
PF3D7.0626300	1	1	1	1	1	1	1	1	1
PF3D7.0626400	110.146337933735	1	224.483115589447	239.334091522064	1	155.159325358465	205.401355953203	566.33812781771	172.197427101696
PF3D7.0626500	1	1	1	1	1	1	1	1	817.603359757567
PF3D7.0626600	1	1	1	1	1	1	1	1	1
PF3D7.0626700	100.118546911151	1	40.4720250174164	1	1	1	108.769888407934	1	1
PF3D7.0626800	457.416553717384	305.438079493676	183.852495803731	86.8711226633117	1	1	170.361880724721	1	68.1692916113711
PF3D7.0626900	1	1	64.9296166913765	1	1	1	127.974487336466	1	1
PF3D7.0627000	1	1	1	1	1	1	80.275580386337	65.1804190819483	442.334883608075
PF3D7.0627100	454.61881434934	1173.18418936405	647.916561832904	631.505224220161	2327.82729587126	703.424234778995	624.710837915369	243.534751007896	1238.34881841691
PF3D7.0627200	1	1	1	1	1	1	1	1	1
